run_date,ticker,sector,score,entry_price,stop_price,atr,exit_price,exit_day,exit_reason,trigger_close,trigger_day,return_pct,prob,allocation_pct
2025-12-29 22:56,ATR,FinServices,95,560.0,549.37,10.6303,584.0,5,friday_close,,,4.29,64.9,22.9
2025-12-29 22:56,BLND,RealEstate,85,398.8,390.22,8.5834,405.0,5,friday_close,,,1.55,62.8,19.7
2025-12-29 22:56,PNN,Energy,85,528.41,516.83,11.5829,541.91,5,friday_close,,,2.55,62.8,19.7
2025-12-29 22:56,PPH,Leisure,85,1770.0,1724.82,45.1803,1798.0,5,friday_close,,,1.58,62.8,19.7
2025-12-29 22:56,HIK,Pharma,80,1536.0,1508.4,27.5955,1585.0,5,friday_close,,,3.19,61.7,18.0
2026-01-05 22:56,ELM,Chemicals,95,169.0,164.59,4.4098,170.6,5,friday_close,,,0.95,64.9,22.6
2026-01-05 22:56,DGE,ConsStaples,90,1634.0,1592.79,41.2114,1582.0,3,stop_next_open,1577.0,2,-3.18,63.8,20.9
2026-01-05 22:56,WEIR,Industrials,85,2922.0,2875.2,46.7965,3030.0,5,friday_close,,,3.7,62.8,19.4
2026-01-05 22:56,N91,FinServices,85,220.6,212.48,8.1218,224.0,5,friday_close,,,1.54,62.8,19.4
2026-01-05 22:56,BP,Energy,80,435.17,426.9,8.2716,416.93,3,stop_next_open,418.13,2,-4.19,61.7,17.7
2026-01-12 22:56,3IN,FinServices,85,379.5,374.15,5.3499,378.5,5,friday_close,,,-0.26,62.8,20.3
2026-01-12 22:56,BOWL,Leisure,85,279.91,270.67,9.2327,277.91,5,friday_close,,,-0.71,62.8,20.3
2026-01-12 22:56,ITV,Media,85,81.3,79.52,1.776,79.4,5,friday_close,,,-2.34,62.8,20.3
2026-01-12 22:56,OXIG,Industrials,85,2150.0,2079.91,70.0879,2340.0,5,friday_close,,,8.84,62.8,20.3
2026-01-12 22:56,HSX,Insurance,80,1399.0,1375.61,23.3911,1516.0,5,friday_close,,,8.36,61.7,18.6
2026-01-19 22:56,SVT,Utilities,95,2874.0,2820.81,53.1897,2855.0,5,friday_close,,,-0.66,64.9,23.7
2026-01-19 22:56,COST,Materials,95,164.0,159.64,4.3603,173.4,5,friday_close,,,5.73,64.9,23.7
2026-01-19 22:56,BLND,RealEstate,85,412.4,402.94,9.4618,411.6,5,friday_close,,,-0.19,62.8,20.3
2026-01-19 22:56,PRU,Insurance,75,1195.0,1172.89,22.1118,1170.5,2,stop_next_open,1167.5,1,-2.05,60.7,17.0
2026-01-19 22:56,IAG,Leisure,70,410.5,400.36,10.1418,414.2,5,friday_close,,,0.9,59.6,15.3
2026-01-26 22:56,ITV,Media,85,81.95,80.25,1.6963,83.5,5,friday_close,,,1.89,62.8,21.1
2026-01-26 22:56,ZIG,Industrials,85,376.0,364.12,11.8785,385.0,5,friday_close,,,2.39,62.8,21.1
2026-01-26 22:56,ABF,ConsStaples,80,1881.5,1840.59,40.9121,1915.0,5,friday_close,,,1.78,61.7,19.3
2026-01-26 22:56,AZN,Pharma,80,13750.59,13436.17,314.4216,14038.56,5,friday_close,,,2.09,61.7,19.3
2026-01-26 22:56,BLND,RealEstate,80,411.6,402.09,9.5119,414.4,5,friday_close,,,0.68,61.7,19.3
2026-02-02 22:56,LRE,Insurance,95,627.0,612.18,14.8209,642.0,5,friday_close,,,2.39,64.9,21.5
2026-02-02 22:56,PINT,FinServices,95,114.0,110.77,3.2319,113.0,5,friday_close,,,-0.88,64.9,21.5
2026-02-02 22:56,TRN,Industrials,90,210.2,201.69,8.5068,198.0,4,stop_next_open,200.2,3,-5.8,63.8,19.9
2026-02-02 22:56,IHG,Leisure,85,140.4,136.38,4.0245,142.0,5,friday_close,,,1.14,62.8,18.5
2026-02-02 22:56,BWY,Materials,85,2744.0,2672.44,71.5626,2626.0,4,stop_next_open,2644.0,3,-4.3,62.8,18.5
2026-02-09 22:56,ELM,Chemicals,95,168.0,161.57,6.4254,169.2,5,friday_close,,,0.71,64.9,22.5
2026-02-09 22:56,ITRK,Industrials,85,4490.0,4413.94,76.0619,4430.0,5,friday_close,,,-1.34,62.8,19.4
2026-02-09 22:56,SHEL,Energy,85,2822.64,2764.47,58.1744,2865.14,5,friday_close,,,1.51,62.8,19.4
2026-02-09 22:56,BRGE,FinServices,85,592.0,583.5,8.4995,582.0,4,stop_next_open,581.0,3,-1.69,62.8,19.4
2026-02-09 22:56,SRE,RealEstate,85,99.5,96.47,3.0257,101.0,5,friday_close,,,1.51,62.8,19.4
2026-02-16 22:56,BPT,FinServices,90,266.4,256.74,9.6563,250.0,5,friday_close,,,-6.16,63.8,20.9
2026-02-16 22:56,ENOG,Energy,90,866.71,841.3,25.4136,901.2,5,friday_close,,,3.98,63.8,20.9
2026-02-16 22:56,RR,Industrials,85,1298.0,1262.12,35.8791,1333.0,5,friday_close,,,2.7,62.8,19.4
2026-02-16 22:56,APN,ConsStaples,85,241.5,233.69,7.8142,249.0,5,friday_close,,,3.11,62.8,19.4
2026-02-16 22:56,JUST,Insurance,85,217.0,216.13,0.8732,217.0,5,friday_close,,,0.0,62.8,19.4
2026-02-23 22:56,BLND,RealEstate,85,417.0,406.93,10.0699,395.6,6,stop_next_open,401.2,5,-5.13,62.8,20.7
2026-02-23 22:56,INPP,FinServices,85,129.8,127.82,1.9818,132.4,5,friday_close,,,2.0,62.8,20.7
2026-02-23 22:56,WOSG,ConsStaples,85,507.0,490.19,16.8058,492.6,5,friday_close,,,-2.84,62.8,20.7
2026-02-23 22:56,BCG,Tech,80,182.2,175.14,7.0573,182.6,5,friday_close,,,0.22,61.7,18.9
2026-02-23 22:56,DRX,Energy,80,867.0,843.76,23.2388,897.5,5,friday_close,,,3.52,61.7,18.9
